,ts_code,symbol,name,area,industry,market,list_date
414,002265.SZ,002265,西仪股份,云南,汽车配件,中小板,20080806
415,002267.SZ,002267,陕天然气,陕西,供气供热,中小板,20080813
416,002269.SZ,002269,美邦服饰,上海,服饰,中小板,20080828
417,002270.SZ,002270,华明装备,山东,电气设备,中小板,20080905
418,002272.SZ,002272,川润股份,四川,机械基件,中小板,20080919
419,002275.SZ,002275,桂林三金,广西,中成药,中小板,20090710
420,002277.SZ,002277,友阿股份,湖南,百货,中小板,20090717
421,002278.SZ,002278,神开股份,上海,化工机械,中小板,20090811
422,002279.SZ,002279,久其软件,北京,软件服务,中小板,20090811
423,002282.SZ,002282,博深股份,河北,机械基件,中小板,20090821
424,002284.SZ,002284,亚太股份,浙江,汽车配件,中小板,20090828
425,002286.SZ,002286,保龄宝,山东,食品,中小板,20090828
426,002288.SZ,002288,超华科技,广东,元器件,中小板,20090903
427,002289.SZ,002289,宇顺电子,深圳,元器件,中小板,20090903
428,002290.SZ,002290,禾盛新材,江苏,家用电器,中小板,20090903
429,002291.SZ,002291,星期六,广东,广告包装,中小板,20090903
430,002295.SZ,002295,精艺股份,广东,铜,中小板,20090929
431,002296.SZ,002296,辉煌科技,河南,通信设备,中小板,20090929
432,002297.SZ,002297,博云新材,湖南,矿物制品,中小板,20090929
433,002298.SZ,002298,中电兴发,安徽,软件服务,中小板,20090929
434,002300.SZ,002300,太阳电缆,福建,电气设备,中小板,20091021
435,002301.SZ,002301,齐心集团,深圳,文教休闲,中小板,20091021
436,002303.SZ,002303,美盈森,深圳,造纸,中小板,20091103
437,002305.SZ,002305,南国置业,湖北,区域地产,中小板,20091106
438,002306.SZ,002306,中科云网,北京,互联网,中小板,20091111
439,002307.SZ,002307,北新路桥,新疆,建筑工程,中小板,20091111
440,002308.SZ,002308,威创股份,广东,IT设备,中小板,20091127
441,002309.SZ,002309,ST中利,江苏,电气设备,中小板,20091127
442,002313.SZ,002313,*ST日海,深圳,通信设备,中小板,20091203
443,002315.SZ,002315,焦点科技,江苏,互联网,中小板,20091209
444,002316.SZ,002316,*ST亚联,吉林,软件服务,中小板,20091209
445,002319.SZ,002319,乐通股份,广东,染料涂料,中小板,20091211
446,002321.SZ,002321,ST华英,河南,农业综合,中小板,20091216
447,002322.SZ,002322,理工能科,浙江,软件服务,中小板,20091218
448,002323.SZ,002323,雅博股份,山东,建筑工程,中小板,20091218
449,002325.SZ,002325,洪涛股份,深圳,装修装饰,中小板,20091222
450,002327.SZ,002327,富安娜,深圳,纺织,中小板,20091230
451,002328.SZ,002328,新朋股份,上海,汽车配件,中小板,20091230
452,002329.SZ,002329,皇氏集团,广西,乳制品,中小板,20100106
453,002330.SZ,002330,得利斯,山东,食品,中小板,20100106
454,002331.SZ,002331,皖通科技,安徽,软件服务,中小板,20100106
455,002333.SZ,002333,罗普斯金,江苏,铝,中小板,20100112
456,002334.SZ,002334,英威腾,深圳,电气设备,中小板,20100113
457,002336.SZ,002336,人人乐,深圳,超市连锁,中小板,20100113
458,002337.SZ,002337,赛象科技,天津,化工机械,中小板,20100115
459,002338.SZ,002338,奥普光电,吉林,电器仪表,中小板,20100115
460,002339.SZ,002339,积成电子,山东,电气设备,中小板,20100122
461,002341.SZ,002341,新纶新材,深圳,化工原料,中小板,20100122
462,002342.SZ,002342,巨力索具,河北,机械基件,中小板,20100126
463,002343.SZ,002343,慈文传媒,江西,影视音像,中小板,20100126
464,002344.SZ,002344,海宁皮城,浙江,商品城,中小板,20100126
465,002345.SZ,002345,潮宏基,广东,服饰,中小板,20100128
466,002346.SZ,002346,柘中股份,上海,电气设备,中小板,20100128
467,002347.SZ,002347,泰尔股份,安徽,机械基件,中小板,20100128
468,002348.SZ,002348,高乐股份,广东,文教休闲,中小板,20100203
469,002350.SZ,002350,北京科锐,北京,电气设备,中小板,20100203
470,002354.SZ,002354,天娱数科,辽宁,互联网,中小板,20100209
471,002355.SZ,002355,兴民智通,山东,汽车配件,中小板,20100209
472,002356.SZ,002356,赫美集团,深圳,其他商业,中小板,20100209
473,002357.SZ,002357,富临运业,四川,公路,中小板,20100210
474,002358.SZ,002358,ST森源,河南,电气设备,中小板,20100210
475,002360.SZ,002360,同德化工,山西,化工原料,中小板,20100303
476,002361.SZ,002361,神剑股份,安徽,化工原料,中小板,20100303
477,002362.SZ,002362,汉王科技,北京,软件服务,中小板,20100303
478,002363.SZ,002363,隆基机械,山东,汽车配件,中小板,20100305
479,002364.SZ,002364,中恒电气,浙江,电气设备,中小板,20100305
480,002365.SZ,002365,永安药业,湖北,化学制药,中小板,20100305
481,002366.SZ,002366,*ST海核,四川,专用机械,中小板,20100312
482,002369.SZ,002369,卓翼科技,深圳,通信设备,中小板,20100316
483,002370.SZ,002370,亚太药业,浙江,化学制药,中小板,20100316
484,002374.SZ,002374,中锐股份,山东,广告包装,中小板,20100318
485,002376.SZ,002376,新北洋,山东,IT设备,中小板,20100323
486,002377.SZ,002377,国创高新,湖北,房产服务,中小板,20100323
487,002379.SZ,002379,宏创控股,山东,铝,中小板,20100331
488,002380.SZ,002380,科远智慧,江苏,软件服务,中小板,20100331
489,002381.SZ,002381,双箭股份,浙江,橡胶,中小板,20100402
490,002383.SZ,002383,合众思壮,北京,通信设备,中小板,20100402
491,002388.SZ,002388,新亚制程,深圳,元器件,中小板,20100413
492,002391.SZ,002391,长青股份,江苏,农药化肥,中小板,20100416
493,002392.SZ,002392,北京利尔,北京,其他建材,中小板,20100423
494,002393.SZ,002393,力生制药,天津,化学制药,中小板,20100423
495,002394.SZ,002394,联发股份,江苏,纺织,中小板,20100423
496,002395.SZ,002395,双象股份,江苏,塑料,中小板,20100429
497,002397.SZ,002397,梦洁股份,湖南,纺织,中小板,20100429
498,002398.SZ,002398,垒知集团,福建,其他建材,中小板,20100506
499,002401.SZ,002401,中远海科,上海,软件服务,中小板,20100506
500,002403.SZ,002403,爱仕达,浙江,家用电器,中小板,20100511
501,002404.SZ,002404,嘉欣丝绸,浙江,纺织,中小板,20100511
502,002406.SZ,002406,远东传动,河南,汽车配件,中小板,20100518
503,002411.SZ,002411,*ST必康,陕西,医药商业,中小板,20100525
504,002412.SZ,002412,汉森制药,湖南,中成药,中小板,20100525
505,002417.SZ,002417,*ST深南,深圳,软件服务,中小板,20100601
506,002418.SZ,002418,康盛股份,浙江,家用电器,中小板,20100601
507,002420.SZ,002420,毅昌科技,广东,家用电器,中小板,20100601
508,002426.SZ,002426,胜利精密,江苏,元器件,中小板,20100608
509,002427.SZ,002427,*ST尤夫,浙江,化纤,中小板,20100608
510,002431.SZ,002431,棕榈股份,河南,建筑工程,中小板,20100610
511,002432.SZ,002432,九安医疗,天津,医疗保健,中小板,20100610
512,002433.SZ,002433,ST太安,广东,中成药,中小板,20100618
513,002435.SZ,002435,长江健康,江苏,化学制药,中小板,20100618
514,002437.SZ,002437,誉衡药业,黑龙江,化学制药,中小板,20100623
515,002438.SZ,002438,江苏神通,江苏,机械基件,中小板,20100623
516,002441.SZ,002441,众业达,广东,电气设备,中小板,20100706
517,002442.SZ,002442,龙星化工,河北,化工原料,中小板,20100706
518,002443.SZ,002443,金洲管道,浙江,钢加工,中小板,20100706
519,002445.SZ,002445,中南文化,江苏,钢加工,中小板,20100713
520,002446.SZ,002446,盛路通信,广东,通信设备,中小板,20100713
521,002448.SZ,002448,中原内配,河南,汽车配件,中小板,20100716
522,002449.SZ,002449,国星光电,广东,半导体,中小板,20100716
523,002451.SZ,002451,摩恩电气,上海,电气设备,中小板,20100720
524,002452.SZ,002452,长高电新,湖南,电气设备,中小板,20100720
525,002453.SZ,002453,华软科技,江苏,软件服务,中小板,20100720
526,002454.SZ,002454,松芝股份,上海,汽车配件,中小板,20100720
527,002455.SZ,002455,百川股份,江苏,化工原料,中小板,20100803
528,002457.SZ,002457,青龙管业,宁夏,塑料,中小板,20100803
529,002462.SZ,002462,嘉事堂,北京,医药商业,中小板,20100818
530,002469.SZ,002469,三维化学,山东,化工原料,中小板,20100908
531,002470.SZ,002470,ST金正,山东,农药化肥,中小板,20100908
532,002471.SZ,002471,中超控股,江苏,电气设备,中小板,20100910
533,002474.SZ,002474,榕基软件,福建,软件服务,中小板,20100915
534,002476.SZ,002476,宝莫股份,山东,化工原料,中小板,20100915
535,002478.SZ,002478,常宝股份,江苏,钢加工,中小板,20100921
536,002479.SZ,002479,富春环保,浙江,环境保护,中小板,20100921
537,002480.SZ,002480,新筑股份,四川,机械基件,中小板,20100921
538,002482.SZ,002482,ST广田,深圳,装修装饰,中小板,20100929
539,002483.SZ,002483,润邦股份,江苏,工程机械,中小板,20100929
540,002485.SZ,002485,*ST雪发,山东,服饰,中小板,20101015
541,002486.SZ,002486,嘉麟杰,上海,服饰,中小板,20101015
542,002492.SZ,002492,恒基达鑫,广东,仓储物流,中小板,20101102
543,002494.SZ,002494,华斯股份,河北,服饰,中小板,20101102
544,002495.SZ,002495,佳隆股份,广东,食品,中小板,20101102
545,002496.SZ,002496,辉丰股份,江苏,农药化肥,中小板,20101109
546,002499.SZ,002499,*ST科林,江苏,环境保护,中小板,20101109
547,002501.SZ,002501,利源精制,吉林,铝,中小板,20101117
548,002502.SZ,002502,鼎龙文化,广东,影视音像,中小板,20101117
549,002503.SZ,002503,搜于特,广东,服饰,中小板,20101117
550,002504.SZ,002504,ST弘高,北京,装修装饰,中小板,20101118
551,002510.SZ,002510,天汽模,天津,汽车配件,中小板,20101125
552,002512.SZ,002512,达华智能,福建,元器件,中小板,20101203
553,002513.SZ,002513,蓝丰生化,江苏,农药化肥,中小板,20101203
554,002514.SZ,002514,宝馨科技,江苏,机械基件,中小板,20101203
555,002515.SZ,002515,金字火腿,浙江,食品,中小板,20101203
556,002516.SZ,002516,旷达科技,江苏,汽车配件,中小板,20101207
557,002519.SZ,002519,银河电子,江苏,通信设备,中小板,20101207
558,002520.SZ,002520,日发精机,浙江,机床制造,中小板,20101210
559,002521.SZ,002521,齐峰新材,山东,造纸,中小板,20101210
560,002522.SZ,002522,浙江众成,浙江,塑料,中小板,20101210
561,002523.SZ,002523,天桥起重,湖南,工程机械,中小板,20101210
562,002524.SZ,002524,光正眼科,新疆,医疗保健,中小板,20101217
563,002526.SZ,002526,山东矿机,山东,工程机械,中小板,20101217
564,002527.SZ,002527,新时达,上海,电器仪表,中小板,20101224
565,002528.SZ,002528,英飞拓,深圳,IT设备,中小板,20101224
566,002529.SZ,002529,海源复材,江西,专用机械,中小板,20101224
567,002533.SZ,002533,金杯电工,湖南,电气设备,中小板,20101231
568,002535.SZ,002535,ST林重,河南,工程机械,中小板,20110111
569,002536.SZ,002536,飞龙股份,河南,汽车配件,中小板,20110111
570,002538.SZ,002538,司尔特,安徽,农药化肥,中小板,20110118
571,002540.SZ,002540,亚太科技,江苏,铝,中小板,20110118
572,002542.SZ,002542,中化岩土,北京,建筑工程,中小板,20110128
573,002543.SZ,002543,万和电气,广东,家用电器,中小板,20110128
574,002546.SZ,002546,新联电子,江苏,电气设备,中小板,20110211
575,002547.SZ,002547,春兴精工,江苏,通信设备,中小板,20110218
576,002548.SZ,002548,金新农,深圳,饲料,中小板,20110218
577,002550.SZ,002550,千红制药,江苏,生物制药,中小板,20110218
578,002551.SZ,002551,尚荣医疗,深圳,医疗保健,中小板,20110225
579,002552.SZ,002552,宝鼎科技,浙江,机械基件,中小板,20110225
580,002553.SZ,002553,南方精工,江苏,汽车配件,中小板,20110225
581,002554.SZ,002554,惠博普,湖南,石油开采,中小板,20110225
582,002559.SZ,002559,亚威股份,江苏,机床制造,中小板,20110303
583,002560.SZ,002560,通达股份,河南,电气设备,中小板,20110303
584,002561.SZ,002561,徐家汇,上海,百货,中小板,20110303
585,002562.SZ,002562,兄弟科技,浙江,化学制药,中小板,20110310
586,002564.SZ,002564,天沃科技,江苏,建筑工程,中小板,20110310
587,002565.SZ,002565,顺灏股份,上海,造纸,中小板,20110318
588,002566.SZ,002566,益盛药业,吉林,中成药,中小板,20110318
589,002569.SZ,002569,ST步森,浙江,服饰,中小板,20110412
590,002570.SZ,002570,贝因美,浙江,乳制品,中小板,20110412
591,002571.SZ,002571,德力股份,安徽,家居用品,中小板,20110412
592,002574.SZ,002574,明牌珠宝,浙江,服饰,中小板,20110422
593,002575.SZ,002575,群兴玩具,广东,文教休闲,中小板,20110422
594,002576.SZ,002576,通达动力,江苏,电气设备,中小板,20110428
595,002577.SZ,002577,雷柏科技,深圳,IT设备,中小板,20110428
596,002578.SZ,002578,闽发铝业,福建,铝,中小板,20110428
597,002579.SZ,002579,中京电子,广东,元器件,中小板,20110506
598,002580.SZ,002580,圣阳股份,山东,电气设备,中小板,20110506
599,002581.SZ,002581,未名医药,山东,生物制药,中小板,20110520
600,002582.SZ,002582,好想你,河南,食品,中小板,20110520
601,002584.SZ,002584,西陇科学,广东,化工原料,中小板,20110602
602,002586.SZ,002586,*ST围海,浙江,建筑工程,中小板,20110602
603,002587.SZ,002587,奥拓电子,深圳,元器件,中小板,20110610
604,002588.SZ,002588,史丹利,山东,农药化肥,中小板,20110610
605,002589.SZ,002589,瑞康医药,山东,医药商业,中小板,20110610
606,002590.SZ,002590,万安科技,浙江,汽车配件,中小板,20110610
607,002591.SZ,002591,恒大高新,江西,环境保护,中小板,20110621
608,002592.SZ,002592,ST八菱,广西,汽车配件,中小板,20111111
609,002593.SZ,002593,日上集团,福建,钢加工,中小板,20110628
610,002596.SZ,002596,海南瑞泽,海南,其他建材,中小板,20110707
611,002598.SZ,002598,山东章鼓,山东,机械基件,中小板,20110707
612,002599.SZ,002599,盛通股份,北京,广告包装,中小板,20110715
613,002606.SZ,002606,大连电瓷,辽宁,电气设备,中小板,20110805
614,002613.SZ,002613,北玻股份,河南,专用机械,中小板,20110830
615,002615.SZ,002615,哈尔斯,浙江,家居用品,中小板,20110909
616,002616.SZ,002616,长青集团,广东,环境保护,中小板,20110920
617,002620.SZ,002620,瑞和股份,深圳,装修装饰,中小板,20110929
618,002621.SZ,002621,美吉姆,辽宁,文教休闲,中小板,20110929
619,002622.SZ,002622,融钰集团,吉林,电气设备,中小板,20111018
620,002623.SZ,002623,亚玛顿,江苏,玻璃,中小板,20111013
621,002627.SZ,002627,三峡旅游,湖北,公共交通,中小板,20111103
622,002628.SZ,002628,成都路桥,四川,建筑工程,中小板,20111103
623,002629.SZ,002629,仁智股份,浙江,石油开采,中小板,20111103
624,002630.SZ,002630,华西能源,四川,专用机械,中小板,20111111
625,002631.SZ,002631,德尔未来,江苏,家居用品,中小板,20111111
626,002632.SZ,002632,道明光学,浙江,塑料,中小板,20111122
627,002633.SZ,002633,申科股份,浙江,机械基件,中小板,20111122
628,002634.SZ,002634,棒杰股份,浙江,服饰,中小板,20111205
629,002637.SZ,002637,赞宇科技,浙江,日用化工,中小板,20111125
630,002638.SZ,002638,勤上股份,广东,文教休闲,中小板,20111125
631,002640.SZ,002640,跨境通,山西,互联网,中小板,20111208
632,002642.SZ,002642,荣联科技,北京,软件服务,中小板,20111220
633,002644.SZ,002644,佛慈制药,甘肃,中成药,中小板,20111222
634,002647.SZ,002647,仁东控股,浙江,多元金融,中小板,20111228
635,002650.SZ,002650,加加食品,湖南,食品,中小板,20120106
636,002652.SZ,002652,扬子新材,江苏,其他建材,中小板,20120119
637,002654.SZ,002654,万润科技,深圳,互联网,中小板,20120217
638,002655.SZ,002655,共达电声,山东,元器件,中小板,20120217
639,002656.SZ,002656,ST摩登,广东,服饰,中小板,20120228
640,002657.SZ,002657,中科金财,北京,软件服务,中小板,20120228
641,002658.SZ,002658,雪迪龙,北京,环境保护,中小板,20120309
642,002659.SZ,002659,凯文教育,北京,文教休闲,中小板,20120309
643,002660.SZ,002660,茂硕电源,深圳,电气设备,中小板,20120316
644,002661.SZ,002661,克明食品,湖南,食品,中小板,20120316
645,002662.SZ,002662,京威股份,北京,汽车配件,中小板,20120309
646,002663.SZ,002663,普邦股份,广东,建筑工程,中小板,20120316
647,002666.SZ,002666,德联集团,广东,化工原料,中小板,20120327
648,002667.SZ,002667,鞍重股份,辽宁,工程机械,中小板,20120329
